,c_a,unit,scp,station,linename,division,data,time,desc,entries,exits
17232,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/17/18,15:00:00,REGULAR,229572623,763625343
17233,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/17/18,19:00:00,REGULAR,229572623,763625343
17234,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/17/18,23:00:00,REGULAR,229572623,763625343
17235,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/18/18,3:00:00,REGULAR,229572623,763625343
17236,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/18/18,7:00:00,REGULAR,229572623,763625343
17237,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/18/18,11:00:00,REGULAR,229572623,763625343
17238,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/18/18,15:00:00,REGULAR,229572623,763625343
17239,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/18/18,19:00:00,REGULAR,229572623,763625343
17240,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/18/18,23:00:00,REGULAR,229572623,763625343
17241,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/19/18,3:00:00,REGULAR,229572623,763625343
17242,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/19/18,7:00:00,REGULAR,229572623,763625343
17243,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/19/18,11:00:00,REGULAR,229572623,763625343
17244,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/19/18,15:00:00,REGULAR,229572623,763625343
17245,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/19/18,19:00:00,REGULAR,229572623,763625343
17246,B024,R211,00-05-01,KINGS HWY,BQ,BMT,1/19/18,23:00:00,REGULAR,229572623,763625343
17247,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/13/18,3:00:00,REGULAR,774592,892044
17248,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/13/18,7:00:00,REGULAR,774603,892047
17249,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/13/18,11:00:00,REGULAR,774669,892072
17250,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/13/18,15:00:00,REGULAR,774733,892120
17251,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/13/18,19:00:00,REGULAR,774784,892224
17252,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/13/18,23:00:00,REGULAR,774800,892285
17253,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/14/18,3:00:00,REGULAR,774801,892311
17254,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/14/18,7:00:00,REGULAR,774811,892315
17255,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/14/18,11:00:00,REGULAR,774855,892333
17256,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/14/18,15:00:00,REGULAR,774913,892390
17257,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/14/18,19:00:00,REGULAR,774948,892465
17258,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/14/18,23:00:00,REGULAR,774957,892527
17259,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/15/18,3:00:00,REGULAR,774959,892543
17260,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/15/18,7:00:00,REGULAR,774995,892550
17261,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/15/18,11:00:00,REGULAR,775140,892667
17262,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/15/18,15:00:00,REGULAR,775206,892727
17263,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/15/18,19:00:00,REGULAR,775264,892925
17264,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/15/18,23:00:00,REGULAR,775281,893006
17265,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/16/18,3:00:00,REGULAR,775283,893018
17266,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/16/18,7:00:00,REGULAR,775400,893042
17267,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/16/18,11:00:00,REGULAR,775870,893220
17268,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/16/18,15:00:00,REGULAR,775964,893329
17269,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/16/18,19:00:00,REGULAR,776075,893728
17270,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/16/18,23:00:00,REGULAR,776092,893950
17271,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/17/18,3:00:00,REGULAR,776094,893979
17272,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/17/18,7:00:00,REGULAR,776222,893998
17273,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/17/18,11:00:00,REGULAR,776739,894223
17274,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/17/18,15:00:00,REGULAR,776862,894322
17275,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/17/18,19:00:00,REGULAR,776956,894726
17276,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/17/18,23:00:00,REGULAR,776976,894936
17277,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/18/18,3:00:00,REGULAR,776980,894954
17278,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/18/18,7:00:00,REGULAR,777083,894969
17279,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/18/18,11:00:00,REGULAR,777617,895161
17280,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/18/18,15:00:00,REGULAR,777743,895287
17281,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/18/18,19:00:00,REGULAR,777889,895892
17282,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/18/18,23:00:00,REGULAR,777909,896243
17283,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/19/18,3:00:00,REGULAR,777913,896292
17284,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/19/18,7:00:00,REGULAR,778028,896309
17285,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/19/18,8:17:37,REGULAR,778272,896415
17286,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/19/18,11:00:00,REGULAR,778519,896517
17287,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/19/18,15:00:00,REGULAR,778666,896659
17288,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/19/18,19:00:00,REGULAR,778758,897042
17289,B024A,R211,02-00-00,KINGS HWY,BQ,BMT,1/19/18,23:00:00,REGULAR,778791,897186
17290,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/13/18,3:00:00,REGULAR,1531184,2123526
17291,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/13/18,7:00:00,REGULAR,1531204,2123539
17292,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/13/18,11:00:00,REGULAR,1531326,2123652
17293,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/13/18,15:00:00,REGULAR,1531453,2123824
17294,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/13/18,19:00:00,REGULAR,1531534,2124077
17295,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/13/18,23:00:00,REGULAR,1531563,2124258
17296,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/14/18,3:00:00,REGULAR,1531565,2124352
17297,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/14/18,7:00:00,REGULAR,1531590,2124375
17298,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/14/18,11:00:00,REGULAR,1531702,2124459
17299,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/14/18,15:00:00,REGULAR,1531796,2124609
17300,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/14/18,19:00:00,REGULAR,1531850,2124847
17301,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/14/18,23:00:00,REGULAR,1531873,2125000
17302,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/15/18,3:00:00,REGULAR,1531874,2125065
17303,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/15/18,7:00:00,REGULAR,1531956,2125091
17304,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/15/18,11:00:00,REGULAR,1532208,2125358
17305,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/15/18,15:00:00,REGULAR,1532337,2125538
17306,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/15/18,19:00:00,REGULAR,1532434,2126021
17307,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/15/18,23:00:00,REGULAR,1532463,2126324
17308,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/16/18,3:00:00,REGULAR,1532466,2126370
17309,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/16/18,7:00:00,REGULAR,1532624,2126419
17310,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/16/18,11:00:00,REGULAR,1533193,2126745
17311,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/16/18,15:00:00,REGULAR,1533363,2127048
17312,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/16/18,19:00:00,REGULAR,1533526,2127855
17313,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/16/18,23:00:00,REGULAR,1533553,2128388
17314,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/17/18,3:00:00,REGULAR,1533557,2128462
17315,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/17/18,7:00:00,REGULAR,1533719,2128507
17316,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/17/18,11:00:00,REGULAR,1534303,2128837
17317,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/17/18,15:00:00,REGULAR,1534469,2129098
17318,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/17/18,19:00:00,REGULAR,1534609,2129915
17319,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/17/18,23:00:00,REGULAR,1534639,2130369
17320,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/18/18,3:00:00,REGULAR,1534642,2130433
17321,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/18/18,7:00:00,REGULAR,1534811,2130476
17322,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/18/18,11:00:00,REGULAR,1535390,2130744
17323,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/18/18,15:00:00,REGULAR,1535569,2131015
17324,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/18/18,19:00:00,REGULAR,1535737,2131778
17325,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/18/18,23:00:00,REGULAR,1535764,2132188
17326,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/19/18,3:00:00,REGULAR,1535769,2132265
17327,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/19/18,7:00:00,REGULAR,1535911,2132321
17328,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/19/18,8:17:37,REGULAR,1536204,2132451
17329,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/19/18,11:00:00,REGULAR,1536454,2132651
17330,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/19/18,15:00:00,REGULAR,1536636,2132981
17331,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/19/18,19:00:00,REGULAR,1536764,2133761
17332,B024A,R211,02-00-01,KINGS HWY,BQ,BMT,1/19/18,23:00:00,REGULAR,1536793,2134156
17333,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/13/18,3:00:00,REGULAR,3190596,4298897
17334,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/13/18,7:00:00,REGULAR,3190626,4298920
17335,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/13/18,11:00:00,REGULAR,3190799,4299047
17336,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/13/18,15:00:00,REGULAR,3190921,4299212
17337,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/13/18,19:00:00,REGULAR,3191018,4299494
17338,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/13/18,23:00:00,REGULAR,3191080,4299711
17339,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/14/18,3:00:00,REGULAR,3191086,4299815
17340,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/14/18,7:00:00,REGULAR,3191110,4299837
17341,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/14/18,11:00:00,REGULAR,3191235,4299920
17342,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/14/18,15:00:00,REGULAR,3191375,4300081
17343,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/14/18,19:00:00,REGULAR,3191450,4300320
17344,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/14/18,23:00:00,REGULAR,3191475,4300507
17345,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/15/18,3:00:00,REGULAR,3191480,4300586
17346,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/15/18,7:00:00,REGULAR,3191564,4300622
17347,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/15/18,11:00:00,REGULAR,3191929,4300878
17348,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/15/18,15:00:00,REGULAR,3192082,4301132
17349,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/15/18,19:00:00,REGULAR,3192200,4301630
17350,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/15/18,23:00:00,REGULAR,3192240,4301963
17351,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/16/18,3:00:00,REGULAR,3192245,4302028
17352,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/16/18,7:00:00,REGULAR,3192459,4302073
17353,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/16/18,11:00:00,REGULAR,3193218,4302452
17354,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/16/18,15:00:00,REGULAR,3193451,4302773
17355,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/16/18,19:00:00,REGULAR,3193675,4303696
17356,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/16/18,23:00:00,REGULAR,3193722,4304242
17357,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/17/18,3:00:00,REGULAR,3193727,4304323
17358,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/17/18,7:00:00,REGULAR,3193951,4304386
17359,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/17/18,11:00:00,REGULAR,3194722,4304743
17360,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/17/18,15:00:00,REGULAR,3194906,4304996
17361,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/17/18,19:00:00,REGULAR,3195085,4305886
17362,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/17/18,23:00:00,REGULAR,3195131,4306383
17363,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/18/18,3:00:00,REGULAR,3195133,4306471
17364,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/18/18,7:00:00,REGULAR,3195358,4306527
17365,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/18/18,11:00:00,REGULAR,3196137,4306940
17366,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/18/18,15:00:00,REGULAR,3196347,4307250
17367,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/18/18,19:00:00,REGULAR,3196601,4308175
17368,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/18/18,23:00:00,REGULAR,3196650,4308671
17369,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/19/18,3:00:00,REGULAR,3196654,4308775
17370,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/19/18,7:00:00,REGULAR,3196867,4308826
17371,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/19/18,8:17:37,REGULAR,3197252,4309014
17372,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/19/18,11:00:00,REGULAR,3197590,4309192
17373,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/19/18,15:00:00,REGULAR,3197827,4309552
17374,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/19/18,19:00:00,REGULAR,3198003,4310387
17375,B024A,R211,02-00-02,KINGS HWY,BQ,BMT,1/19/18,23:00:00,REGULAR,3198053,4310831
17376,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/13/18,3:00:00,REGULAR,648611,852508
17377,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/13/18,7:00:00,REGULAR,648664,852525
17378,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/13/18,11:00:00,REGULAR,648877,852617
17379,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/13/18,15:00:00,REGULAR,649056,852710
17380,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/13/18,19:00:00,REGULAR,649195,852903
17381,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/13/18,23:00:00,REGULAR,649259,853034
17382,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/14/18,3:00:00,REGULAR,649275,853093
17383,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/14/18,7:00:00,REGULAR,649293,853100
17384,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/14/18,11:00:00,REGULAR,649439,853165
17385,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/14/18,15:00:00,REGULAR,649596,853239
17386,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/14/18,19:00:00,REGULAR,649705,853387
17387,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/14/18,23:00:00,REGULAR,649754,853493
17388,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/15/18,3:00:00,REGULAR,649763,853518
17389,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/15/18,7:00:00,REGULAR,649861,853534
17390,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/15/18,11:00:00,REGULAR,650279,853689
17391,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/15/18,15:00:00,REGULAR,650460,853806
17392,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/15/18,19:00:00,REGULAR,650649,854209
17393,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/15/18,23:00:00,REGULAR,650703,854428
17394,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/16/18,3:00:00,REGULAR,650708,854456
17395,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/16/18,7:00:00,REGULAR,650977,854499
17396,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/16/18,11:00:00,REGULAR,651885,854837
17397,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/16/18,15:00:00,REGULAR,652170,855013
17398,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/16/18,19:00:00,REGULAR,652473,855892
17399,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/16/18,23:00:00,REGULAR,652543,856336
17400,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/17/18,3:00:00,REGULAR,652554,856379
17401,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/17/18,7:00:00,REGULAR,652809,856433
17402,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/17/18,11:00:00,REGULAR,653701,856748
17403,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/17/18,15:00:00,REGULAR,653960,856990
17404,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/17/18,19:00:00,REGULAR,654243,857840
17405,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/17/18,23:00:00,REGULAR,654322,858330
17406,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/18/18,3:00:00,REGULAR,654329,858400
17407,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/18/18,7:00:00,REGULAR,654584,858436
17408,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/18/18,11:00:00,REGULAR,655495,858757
17409,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/18/18,15:00:00,REGULAR,655770,858947
17410,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/18/18,19:00:00,REGULAR,656088,859734
17411,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/18/18,23:00:00,REGULAR,656173,860134
17412,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/19/18,3:00:00,REGULAR,656185,860194
17413,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/19/18,7:00:00,REGULAR,656461,860238
17414,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/19/18,8:17:37,REGULAR,656903,860435
17415,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/19/18,11:00:00,REGULAR,657345,860589
17416,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/19/18,15:00:00,REGULAR,657658,860820
17417,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/19/18,19:00:00,REGULAR,657911,861704
17418,B024A,R211,02-00-03,KINGS HWY,BQ,BMT,1/19/18,23:00:00,REGULAR,657993,862005
17419,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/13/18,3:00:00,REGULAR,2782707,2259433
17420,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/13/18,7:00:00,REGULAR,2782767,2259440
17421,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/13/18,11:00:00,REGULAR,2783017,2259502
17422,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/13/18,15:00:00,REGULAR,2783225,2259556
17423,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/13/18,19:00:00,REGULAR,2783428,2259689
17424,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/13/18,23:00:00,REGULAR,2783518,2259759
17425,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/14/18,3:00:00,REGULAR,2783535,2259796
17426,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/14/18,7:00:00,REGULAR,2783566,2259804
17427,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/14/18,11:00:00,REGULAR,2783772,2259847
17428,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/14/18,15:00:00,REGULAR,2783961,2259915
17429,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/14/18,19:00:00,REGULAR,2784125,2260020
17430,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/14/18,23:00:00,REGULAR,2784196,2260101
17431,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/15/18,3:00:00,REGULAR,2784204,2260117
17432,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/15/18,7:00:00,REGULAR,2784336,2260123
17433,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/15/18,11:00:00,REGULAR,2784872,2260222
17434,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/15/18,15:00:00,REGULAR,2785115,2260284
17435,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/15/18,19:00:00,REGULAR,2785425,2260597
17436,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/15/18,23:00:00,REGULAR,2785512,2260767
17437,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/16/18,3:00:00,REGULAR,2785520,2260777
17438,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/16/18,7:00:00,REGULAR,2785825,2260805
17439,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/16/18,11:00:00,REGULAR,2786861,2261000
17440,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/16/18,15:00:00,REGULAR,2787241,2261127
17441,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/16/18,19:00:00,REGULAR,2787720,2261846
17442,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/16/18,23:00:00,REGULAR,2787845,2262275
17443,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/17/18,3:00:00,REGULAR,2787857,2262299
17444,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/17/18,7:00:00,REGULAR,2788155,2262325
17445,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/17/18,11:00:00,REGULAR,2789192,2262547
17446,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/17/18,15:00:00,REGULAR,2789524,2262649
17447,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/17/18,19:00:00,REGULAR,2789945,2263346
17448,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/17/18,23:00:00,REGULAR,2790069,2263704
17449,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/18/18,3:00:00,REGULAR,2790086,2263738
17450,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/18/18,7:00:00,REGULAR,2790376,2263771
17451,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/18/18,11:00:00,REGULAR,2791382,2263991
17452,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/18/18,15:00:00,REGULAR,2791648,2264092
17453,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/18/18,19:00:00,REGULAR,2791993,2264837
17454,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/18/18,23:00:00,REGULAR,2792068,2265210
17455,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/19/18,3:00:00,REGULAR,2792080,2265254
17456,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/19/18,7:00:00,REGULAR,2792315,2265290
17457,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/19/18,8:17:37,REGULAR,2792748,2265373
17458,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/19/18,11:00:00,REGULAR,2793198,2265452
17459,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/19/18,15:00:00,REGULAR,2793557,2265619
17460,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/19/18,19:00:00,REGULAR,2793892,2266213
17461,B024A,R211,02-00-04,KINGS HWY,BQ,BMT,1/19/18,23:00:00,REGULAR,2794006,2266478
17462,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/13/18,0:00:00,REGULAR,4683401,2996842
17463,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/13/18,4:00:00,REGULAR,4683422,2996885
17464,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/13/18,8:00:00,REGULAR,4683574,2996922
17465,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/13/18,12:00:00,REGULAR,4683824,2997002
17466,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/13/18,16:00:00,REGULAR,4684096,2997128
17467,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/13/18,20:00:00,REGULAR,4684377,2997359
17468,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/14/18,0:00:00,REGULAR,4684461,2997493
17469,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/14/18,4:00:00,REGULAR,4684477,2997535
17470,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/14/18,8:00:00,REGULAR,4684582,2997551
17471,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/14/18,12:00:00,REGULAR,4684872,2997609
17472,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/14/18,16:00:00,REGULAR,4685097,2997712
17473,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/14/18,20:00:00,REGULAR,4685368,2997873
17474,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/15/18,0:00:00,REGULAR,4685453,2997962
17475,B025,R150,00-00-00,AVENUE U,BQ,BMT,1/15/18,4:00:00,REGULAR,4685469,2997978
